smiles_monomer,pm,polymer_name,Tg,Tm,Tm_units,Tg_units,monomers,distribution,replicate_structure,smiles_polymer,mechanism
O=C(O)C[C@@H](O)CSc1ccccc1.O=C(O)C[C@H](O)CSc1ccccc1,0.24,poly(4-(phenylthio)methylene-_-propiolactone),50,,C,C,"('O=C(O)C[C@@H](O)CSc1ccccc1', 'O=C(O)C[C@H](O)CSc1ccccc1')",[],1,O=C(O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](O)CSc1ccccc1,ester
O=C(O)[C@@H](O)Cc1ccccc1.O=C(O)[C@H](O)Cc1ccccc1,0.95,poly(2-Hydroxy-3-phenylpropionic acid),50,,C,C,"('O=C(O)[C@@H](O)Cc1ccccc1', 'O=C(O)[C@H](O)Cc1ccccc1')",[],1,O=C(O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O)[C@@H](O)Cc1ccccc1,ester
O=C(O)[C@@H](O)Cc1ccccc1.O=C(O)[C@H](O)Cc1ccccc1,0.11,poly(2-Hydroxy-3-phenylpropionic acid),50,,C,C,"('O=C(O)[C@@H](O)Cc1ccccc1', 'O=C(O)[C@H](O)Cc1ccccc1')",[],1,O=C(O[C@@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@@H](Cc1ccccc1)C(=O)O)[C@@H](O)Cc1ccccc1,ester
O=C(O)[C@@H](O)Cc1ccccc1.O=C(O)[C@H](O)Cc1ccccc1,1,poly(2-Hydroxy-3-phenylpropionic acid),50,,C,C,"('O=C(O)[C@@H](O)Cc1ccccc1', 'O=C(O)[C@H](O)Cc1ccccc1')",[],1,O=C(O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O[C@H](Cc1ccccc1)C(=O)O)[C@H](O)Cc1ccccc1,ester
O=C(O)[C@@H](O)COCc1ccccc1.O=C(O)[C@H](O)COCc1ccccc1,1,poly(3-(Benzyloxy)-2-hydroxypropanoic acid),50,,C,C,"('O=C(O)[C@@H](O)COCc1ccccc1', 'O=C(O)[C@H](O)COCc1ccccc1')",[],1,O=C(O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O[C@H](COCc1ccccc1)C(=O)O)[C@H](O)COCc1ccccc1,ester
O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,0.09,poly(mandelic acid),50,150,C,C,"('O=C(O)[C@@H](O)c1ccccc1', 'O=C(O)[C@H](O)c1ccccc1')",[],1,O=C(O[C@H](C(=O)O[C@@H](C(=O)O[C@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@H](C(=O)O[C@@H](C(=O)O[C@H](C(=O)O[C@@H](C(=O)O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)[C@@H](O)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.252,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.2,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,0.18,poly(mandelic acid),50,,C,C,"('O=C(O)[C@@H](O)c1ccccc1', 'O=C(O)[C@H](O)c1ccccc1')",[],1,O=C(O)[C@@H](OC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](OC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@@H](OC(=O)[C@H](OC(=O)[C@@H](OC(=O)[C@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.123,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.111,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)CSc1ccccc1.O=C(O)C[C@H](O)CSc1ccccc1,0.16,poly(4-(phenylthio)methylene-_-propiolactone),50,,C,C,"('O=C(O)C[C@@H](O)CSc1ccccc1', 'O=C(O)C[C@H](O)CSc1ccccc1')",[],1,O=C(O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](O)CSc1ccccc1,ester
O=C(O)[C@@H](O)c1ccccc1.O=C(O)[C@H](O)c1ccccc1,1,poly(mandelic acid),50,150,C,C,"('O=C(O)[C@@H](O)c1ccccc1', 'O=C(O)[C@H](O)c1ccccc1')",[],1,O=C(O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O[C@@H](C(=O)O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)[C@H](O)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.089,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.057,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.3,poly(CBL),50,,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@@H]1CCCC[C@@H]1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)C[C@@H](O)c1ccccc1.O=C(O)C[C@H](O)c1ccccc1,0.041,poly(3-hydroxy-4-phenylbutyrate),50,,C,C,"('O=C(O)C[C@@H](O)c1ccccc1', 'O=C(O)C[C@H](O)c1ccccc1')",[],1,O=C(O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](O)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,ester
O=C(O)C[C@@H](O)CSc1ccccc1.O=C(O)C[C@H](O)CSc1ccccc1,1,poly(4-(phenylthio)methylene-_-propiolactone),50,,C,C,"('O=C(O)C[C@@H](O)CSc1ccccc1', 'O=C(O)C[C@H](O)CSc1ccccc1')",[],1,O=C(O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](O)CSc1ccccc1,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.32,poly(CBL),50,,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@@H]1CCCC[C@@H]1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.35,poly(CBL),50,,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@@H]1CCCC[C@@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)C[C@@H](O)CSc1ccccc1.O=C(O)C[C@H](O)CSc1ccccc1,0.26,poly(4-(phenylthio)methylene-_-propiolactone),50,,C,C,"('O=C(O)C[C@@H](O)CSc1ccccc1', 'O=C(O)C[C@H](O)CSc1ccccc1')",[],1,O=C(O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](O)CSc1ccccc1,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.77,poly(CBL),50,150,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)OC[C@@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.82,poly(CBL),50,150,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@@H]1CCCC[C@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)[C@@H]1CCCC[C@H]1CO.O=C(O)[C@H]1CCCC[C@@H]1CO,0.25,poly(CBL),50,,C,C,"('O=C(O)[C@@H]1CCCC[C@H]1CO', 'O=C(O)[C@H]1CCCC[C@@H]1CO')",[],1,O=C(OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OCC1CCCCC1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CCCC[C@@H]1C(=O)O)C1CCCCC1CO,ester
O=C(O)C[C@@H](O)CSc1ccccc1.O=C(O)C[C@H](O)CSc1ccccc1,0.27,poly(4-(phenylthio)methylene-_-propiolactone),50,,C,C,"('O=C(O)C[C@@H](O)CSc1ccccc1', 'O=C(O)C[C@H](O)CSc1ccccc1')",[],1,O=C(O)C[C@@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](CSc1ccccc1)OC(=O)C[C@@H](CSc1ccccc1)OC(=O)C[C@H](O)CSc1ccccc1,ester
O=C(C[C@@H](O)C(=O)O)OCc1ccccc1.O=C(C[C@H](O)C(=O)O)OCc1ccccc1,0.22,poly(alpha-Benzylmalic acid),50,,C,C,"('O=C(C[C@@H](O)C(=O)O)OCc1ccccc1', 'O=C(C[C@H](O)C(=O)O)OCc1ccccc1')",[],1,O=C(C[C@H](OC(=O)[C@H](CC(=O)OCc1ccccc1)OC(=O)[C@@H](CC(=O)OCc1ccccc1)OC(=O)[C@H](CC(=O)OCc1ccccc1)OC(=O)[C@@H](CC(=O)OCc1ccccc1)OC(=O)[C@@H](CC(=O)OCc1ccccc1)OC(=O)[C@H](CC(=O)OCc1ccccc1)OC(=O)[C@@H](CC(=O)OCc1ccccc1)OC(=O)[C@H](CC(=O)OCc1ccccc1)OC(=O)[C@H](O)CC(=O)OCc1ccccc1)C(=O)O)OCc1ccccc1,ester
O=C(O)C[C@@H](O)COc1ccccc1.O=C(O)C[C@H](O)COc1ccccc1,0.16,poly(3-Hydroxy-4-phenoxybutanoic acid),50,,C,C,"('O=C(O)C[C@@H](O)COc1ccccc1', 'O=C(O)C[C@H](O)COc1ccccc1')",[],1,O=C(O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@@H](COc1ccccc1)OC(=O)C[C@H](COc1ccccc1)OC(=O)C[C@H](O)COc1ccccc1,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.58,poly(methyl 4-oxo-2-oxetanecarboxylate),50,,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O)OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](OC(=O)C[C@@H](O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.02,poly(lactic acid),50,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.05,poly(lactic acid),50,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.07,poly(lactic acid),50,,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.11,poly(lactic acid),50,,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.24,poly(lactic acid),50,,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)O)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.76,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.77,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O[C@@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.78,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.79,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.82,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.83,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.84,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](O)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O[C@H](C)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.842614977,poly(lactic acid),50,,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.85,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.24,poly(methyl 4-oxo-2-oxetanecarboxylate),50,150,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@@H](O)CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
C[C@@H](O)C(=O)O.C[C@H](O)C(=O)O,0.86,poly(lactic acid),,150,C,C,"('C[C@@H](O)C(=O)O', 'C[C@H](O)C(=O)O')",[],1,C[C@H](OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@H](C)OC(=O)[C@@H](C)OC(=O)[C@@H](C)O)C(=O)O,ester
COC(=O)[C@@H](O)CC(=O)O.COC(=O)[C@H](O)CC(=O)O,0.23,poly(methyl 4-oxo-2-oxetanecarboxylate),50,150,C,C,"('COC(=O)[C@@H](O)CC(=O)O', 'COC(=O)[C@H](O)CC(=O)O')",[],1,COC(=O)[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O[C@@H](CC(=O)O[C@H](CC(=O)O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)OC(=O)C[C@H](OC(=O)C[C@@H](OC(=O)C[C@H](OC(=O)C[C@H](OC(=O)C[C@@H](O)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC)C(=O)OC,ester
